"verre_id","glass_name","source_url","nasal_engraving","glass_index","material","glass_supplier_name","tags"
1,Yuniku Progressive Eyvia 1.74 UV2.0 (11 à 16mm) Blanc,https://www.france-optique.com/gravures/fournisseur=130,YP_7,"1.74",ORG Blanc,Fournisseur : HOYA Visio ...,"[""YP_7""]"
2,MyStyle V+ EyeGenius Eyvia 1.74 UV2.0 (11 à 16mm) Blanc,https://www.france-optique.com/gravures/fournisseur=130,EG ,"1.74",ORG Blanc,Fournisseur : HOYA Visio ...,"[""EG""]"
3,MyStyle V+ EyeGenius Eyas 1.60 UV2.0 (11 à 16mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,EG ,"1.60",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""EG""]"
4,MyStyle V+ EyeGenius PNX 1.53 UV2.0 (11 à 16mm) Blanc/Sensity 2,https://www.france-optique.com/gravures/fournisseur=130,EG ,"1.53",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""EG""]"
5,MyStyle V+ EyeGenius Organique 1.50 (11 à 16mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,EG ,"1.50",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""EG""]"
6,LifeStyle 3i Indoor/Outdoor/Urban Eyvia 1.74 UV2.0 (11 à 14mm) Blanc,https://www.france-optique.com/gravures/fournisseur=130,LI_7I ou LI_7O ou LI_7U,"1.74",ORG Blanc,Fournisseur : HOYA Visio ...,"[""LI_7I ou LI_7O ou LI_7U""]"
7,LifeStyle 3 Indoor/Outdoor/Urban Eyvia 1.74 UV2.0 (11 à 14mm) Blanc,https://www.france-optique.com/gravures/fournisseur=130,L_7I ou L_7O ou L_7U,"1.74",ORG Blanc,Fournisseur : HOYA Visio ...,"[""L_7I ou L_7O ou L_7U""]"
8,Balansis Eyvia 1.74 UV2.0 (11mm - 14mm) Blanc,https://www.france-optique.com/gravures/fournisseur=130,B17 ou B47,"1.74",ORG Blanc,Fournisseur : HOYA Visio ...,"[""B17 ou B47""]"
9,Daynamic 1.53 (11mm - 14mm) Polarisant,https://www.france-optique.com/gravures/fournisseur=130,DP1X ou DP4X,"1.53",ORG POLA,Fournisseur : HOYA Visio ...,"[""DP1X ou DP4X""]"
10,Amplitude Plus Eynoa 1.67 UV2.0 (11mm - 15mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,DA15 ou DA55,"1.67",ORG Blanc/ PHO,Fournisseur : HOYA Visio ...,"[""DA15 ou DA55""]"
11,Yuniku Digital T5/T9/T13 Eyvia 1.74 UV2.0 Blanc,https://www.france-optique.com/gravures/fournisseur=130,YD7,"1.74",ORG Blanc,Fournisseur : HOYA Visio ...,"[""YD7""]"
12,Yuniku Single Vision Eyvia 1.74 UV2.0 Blanc,https://www.france-optique.com/gravures/fournisseur=130,YS7,"1.74",ORG Blanc,Fournisseur : HOYA Visio ...,"[""YS7""]"
13,Nulux iDentity V+ EyeGenius Eyvia 1.74 UV2.0 Blanc,https://www.france-optique.com/gravures/fournisseur=130,EG ,"1.74",ORG Blanc,Fournisseur : HOYA Visio ...,"[""EG""]"
14,Sync IIIi T5/T9/T13 Eyvia 1.74 UV2.0 Blanc,https://www.france-optique.com/gravures/fournisseur=130,SYi7,"1.74",ORG Blanc,Fournisseur : HOYA Visio ...,"[""SYi7""]"
15,MySelf Eyvia 1.74 UV2.0 (11 à 16mm) Blanc,https://www.france-optique.com/gravures/fournisseur=130,MY_7,"1.74",ORG Blanc,Fournisseur : HOYA Visio ...,"[""MY_7""]"
16,Balansis i Eyvia 1.74 UV2.0 (11mm - 14mm) Blanc,https://www.france-optique.com/gravures/fournisseur=130,Bi17 ou Bi47,"1.74",ORG Blanc,Fournisseur : HOYA Visio ...,"[""Bi17 ou Bi47""]"
17,Daynamic 1.67 Advanced Lights Protection (11mm - 14mm) Blanc,https://www.france-optique.com/gravures/fournisseur=130,DP14L ou DP45L,"1.67",ORG Blanc,Fournisseur : HOYA Visio ...,"[""DP14L ou DP45L""]"
18,Lifestyle 3i Indoor/Outdoor/Urban 1.67 Advanced Lights Protection (11 à 14mm) Blanc,https://www.france-optique.com/gravures/fournisseur=130,LI_5LI ou LI_5LO ou LI_5LU,"1.67",ORG Blanc,Fournisseur : HOYA Visio ...,"[""LI_5LI ou LI_5LO ou LI_5LU""]"
19,Yuniku Progressive Eynoa 1.67 UV2.0 (11 à 16mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,YP_5,"1.67",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""YP_5""]"
20,MyStyle V+ EyeGenius Eynoa 1.67 UV2.0 (11 à 16mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,EG ,"1.67",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""EG""]"
21,Lifestyle 3i  Indoor/Outdoor/Urban Eynoa 1.67 UV2.0 (11 à 14mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,LI_5I ou LI_5O ou LI_5U,"1.67",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""LI_5I ou LI_5O ou LI_5U""]"
22,Lifestyle 3  Indoor/Outdoor/Urban 1.67 Advanced Lights Protection (11 à 14mm) Blanc,https://www.france-optique.com/gravures/fournisseur=130,L_5LI ou L_5LO ou L_5LU,"1.67",ORG Blanc,Fournisseur : HOYA Visio ...,"[""L_5LI ou L_5LO ou L_5LU""]"
23,Balansis Eynoa 1.67 UV2.0 (11mm - 14mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,B15 ou B45,"1.67",ORG Blanc /  PHO,Fournisseur : HOYA Visio ...,"[""B15 ou B45""]"
24,Yuniku Digital T5/T9/T13 Eynoa 1.67 UV2.0 Blanc/Sensity 2/Sensity Dark/Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,YD5,"1.67",ORG Blanc / PHO / POLA,Fournisseur : HOYA Visio ...,"[""YD5""]"
25,Yuniku Single Vision Eynoa 1.67 UV2.0 Blanc/Sensity 2/Sensity Dark/Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,YS5,"1.67",ORG Blanc / PHO / POLA,Fournisseur : HOYA Visio ...,"[""YS5""]"
26,Nulux iDentity V+ EyeGenius Eynoa 1.67 UV2.0 Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,EG ,"1.67",ORG Blanc/ PHO,Fournisseur : HOYA Visio ...,"[""EG""]"
27,Balansis i 1.67 Advanced Lights Protection (11mm - 14mm) Blanc,https://www.france-optique.com/gravures/fournisseur=130,Bi15L ou Bi45L,"1.67",ORG Blanc,Fournisseur : HOYA Visio ...,"[""Bi15L ou Bi45L""]"
28,Daynamic PNX 1.53 UV2.0 (11mm - 14mm) Blanc/Sensity 2,https://www.france-optique.com/gravures/fournisseur=130,DP1X ou DP4X,"1.53",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""DP1X ou DP4X""]"
29,MySelf 1.67 Advanced Lights Protection (11 à 16mm) Blanc,https://www.france-optique.com/gravures/fournisseur=130,MY_5L,"1.67",ORG Blanc,Fournisseur : HOYA Visio ...,"[""MY_5L""]"
30,MyStyle V+ Eyas 1.60 UV2.0 (11 à 16mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,MSV _3,"1.60",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""MSV _3""]"
31,MyStyle V+ PNX 1.53 UV2.0 (11 à 16mm) Blanc/Sensity 2,https://www.france-optique.com/gravures/fournisseur=130,MSV _X,"1.53",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""MSV _X""]"
32,MyStyle V+ Organique 1.50 (11 à 16mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,MSV _1,"1.50",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""MSV _1""]"
33,LifeStyle 3i Close/Active/Allround 1.67 (11 à 14mm) Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,LI_5I ou LI_5O ou LI_5U,"1.67",ORG POLA,Fournisseur : HOYA Visio ...,"[""LI_5I ou LI_5O ou LI_5U""]"
34,Daynamic 1.67 (11mm - 14mm) Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,DP14 ou DP45,"1.67",ORG POLA,Fournisseur : HOYA Visio ...,"[""DP14 ou DP45""]"
35,Amplitude Plus Eyas 1.60 UV2.0 (11mm - 15mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,DA13 ou DA53,"1.60",ORG Blanc/ PHO,Fournisseur : HOYA Visio ...,"[""DA13 ou DA53""]"
36,MySelf Eynoa 1.67 UV2.0 (11 à 16mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,MY_5,"1.67",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""MY_5""]"
37,Balansis i Eynoa 1.67 UV2.0 (11mm - 14mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,Bi15 ou  Bi45,"1.67",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""Bi15 ou  Bi45""]"
38,Yuniku Progressive Eyas 1.60 UV2.0 (11 à 16mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,YP_3,"1.60",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""YP_3""]"
39,LifeStyle 3 Close/Active/Allround 1.67 (11 à 14mm) Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,L_5I ou L_5O ou L_5U,"1.67",ORG POLA,Fournisseur : HOYA Visio ...,"[""L_5I ou L_5O ou L_5U""]"
40,Balansis 1.67 (11mm - 14mm) Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,B15 ou B45,"1.67",ORG POLA,Fournisseur : HOYA Visio ...,"[""B15 ou B45""]"
41,Yuniku Digital T5/T9/T13 Eyas 1.60 UV2.0 Blanc/Sensity 2/Sensity Dark/Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,YD3,"1.60",ORG Blanc /  PHO / POLA,Fournisseur : HOYA Visio ...,"[""YD3""]"
42,Yuniku Single Vision Eyas 1.60 UV2.0 Blanc/Sensity 2/Sensity Dark/Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,YS3,"1.60",ORG Blanc / PHO / POLA,Fournisseur : HOYA Visio ...,"[""YS3""]"
43,Nulux iDentity V+ EyeGenius Eyas 1.60 UV2.0 Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,EG ,"1.60",ORG Blanc/ PHO,Fournisseur : HOYA Visio ...,"[""EG""]"
44,Sync IIIi T5/T9/T13 Eynoa 1.67UV2.0 Blanc/Sensity 2/Sensity Dark/Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,SYi5,"1.67",ORG PHO POLA,Fournisseur : HOYA Visio ...,"[""SYi5""]"
45,Daynamic 1.60 Advanced Lights Protection (11mm - 14mm) Blanc,https://www.france-optique.com/gravures/fournisseur=130,DP13L ou DP43L,"1.60",ORG Blanc,Fournisseur : HOYA Visio ...,"[""DP13L ou DP43L""]"
46,Balansis i 1.60 Advanced Lights Protection (11mm - 14mm) Blanc,https://www.france-optique.com/gravures/fournisseur=130,Bi13L ou Bi43L,"1.60",ORG Blanc,Fournisseur : HOYA Visio ...,"[""Bi13L ou Bi43L""]"
47,MySelf 1.60 Advanced Lights Protection (11 à 16mm) Blanc,https://www.france-optique.com/gravures/fournisseur=130,MY_3L,"1.60",ORG Blanc,Fournisseur : HOYA Visio ...,"[""MY_3L""]"
48,Lifestyle 3i Indoor/Outdoor/Urban Eyas 1.60 UV2.0 (11 à 14mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,LI_3I ou LI_3O ou LI_3U,"1.60",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""LI_3I ou LI_3O ou LI_3U""]"
49,Lifestyle 3  Indoor/Outdoor/Urban Eyas 1.60 UV2.0 (11 à 14mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,L_3I ou L_3O ou L_3U,"1.60",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""L_3I ou L_3O ou L_3U""]"
50,Balansis Eyas 1.60 UV2.0 (11mm - 14mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,B13 ou B43,"1.60",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""B13 ou B43""]"
51,MySelf Eyas 1.60 UV2.0 (11 à 16mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,MY_3,"1.60",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""MY_3""]"
52,Balansis i Eyas 1.60 UV2.0 (11mm - 14mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,Bi13 ou Bi43,"1.60",ORG Blanc /  PHO,Fournisseur : HOYA Visio ...,"[""Bi13 ou Bi43""]"
53,Daynamic 1.60 (11mm - 14mm) Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,DP13 ou DP43,"1.60",ORG POLA,Fournisseur : HOYA Visio ...,"[""DP13 ou DP43""]"
54,Amplitude Plus PNX 1.53 UV2.0 (11mm - 15mm) Blanc/Sensity 2,https://www.france-optique.com/gravures/fournisseur=130,DA1X ou DA5X,"1.53",ORG Blanc/ PHO,Fournisseur : HOYA Visio ...,"[""DA1X ou DA5X""]"
55,Nulux iDentity V+ EyeGenius Organique 1.50 Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,EG ,"1.50",ORG Blanc/ PHO,Fournisseur : HOYA Visio ...,"[""EG""]"
56,MySelf PNX 1.53 UV2.0 (11 à 16mm) Blanc/Sensity 2,https://www.france-optique.com/gravures/fournisseur=130,MY_X,"1.53",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""MY_X""]"
57,Balansis i PNX 1.53 UV2.0 (11mm - 14mm) Blanc/Sensity 2,https://www.france-optique.com/gravures/fournisseur=130,Bi1X ou Bi4X,"1.53",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""Bi1X ou Bi4X""]"
58,MyStyle V+ Eyvia 1.74 UV2.0 (11 à 16mm) Blanc,https://www.france-optique.com/gravures/fournisseur=130,MSV _7,"1.74",ORG Blanc,Fournisseur : HOYA Visio ...,"[""MSV _7""]"
59,LifeStyle 3i Close/Active/Allround 1.60 (11 à 14mm) Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,LI_3I ou LI_3O ou LI_3U,"1.60",ORG POLA,Fournisseur : HOYA Visio ...,"[""LI_3I ou LI_3O ou LI_3U""]"
60,LifeStyle 3 Close/Active/Allround 1.60 (11 à 14mm) Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,L_3I ou L_3O ou L_3U,"1.60",ORG POLA,Fournisseur : HOYA Visio ...,"[""L_3I ou L_3O ou L_3U""]"
61,Balansis 1.60 (11mm - 14mm) Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,B13 ou B43,"1.60",ORG POLA,Fournisseur : HOYA Visio ...,"[""B13 ou B43""]"
62,Sync IIIi T5/T9/T13 Eyas 1.60 UV2.0 Blanc/Sensity 2/Sensity Dark/Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,SYi3,"1.60",ORG PHO POLA,Fournisseur : HOYA Visio ...,"[""SYi3""]"
63,Balansis i 1.50 Advanced Lights Protection (11mm - 14mm) Blanc,https://www.france-optique.com/gravures/fournisseur=130,Bi11L ou Bi41L,"1.50",ORG Blanc,Fournisseur : HOYA Visio ...,"[""Bi11L ou Bi41L""]"
64,MySelf 1.50 Advanced Lights Protection (11 à 16mm)  Blanc,https://www.france-optique.com/gravures/fournisseur=130,MY_1L,"1.50",ORG Blanc,Fournisseur : HOYA Visio ...,"[""MY_1L""]"
65,MyStyle V+ Eynoa 1.67 UV2.0 (11 à 16mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,MSV _5,"1.67",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""MSV _5""]"
66,Lifestyle 3i Indoor/Outdoor/Urban PNX 1.53 UV2.0 (11 à 14mm) Blanc/Sensity 2,https://www.france-optique.com/gravures/fournisseur=130,LI_XI ou LI_XO ou LI_XU,"1.53",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""LI_XI ou LI_XO ou LI_XU""]"
67,Lifestyle 3  Indoor/Outdoor/Urban PNX 1.53 UV2.0 (11 à 14mm) Blanc/Sensity 2,https://www.france-optique.com/gravures/fournisseur=130,L_XI ou L_XO ou L_XU,"1.53",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""L_XI ou L_XO ou L_XU""]"
68,Balansis PNX 1.53 UV2.0 (11mm - 14mm) Blanc/Sensity 2,https://www.france-optique.com/gravures/fournisseur=130,B1X ou B4X,"1.53",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""B1X ou B4X""]"
69,Amplitude Plus Organique 1.50 (11mm - 15mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,DA11 ou DA51,"1.50",ORG Blanc/ PHO,Fournisseur : HOYA Visio ...,"[""DA11 ou DA51""]"
70,Nulux iDentity V+ Eyvia 1.74 UV2.0 Blanc,https://www.france-optique.com/gravures/fournisseur=130,Ni7,"1.74",ORG Blanc,Fournisseur : HOYA Visio ...,"[""Ni7""]"
71,Sync IIIi T5/T9/T13 PNX 1.53 UV2.0 Blanc/Sensity 2/Polarisant,https://www.france-optique.com/gravures/fournisseur=130,SYiX,"1.53",ORG Blanc/ PHO / POLA,Fournisseur : HOYA Visio ...,"[""SYiX""]"
72,MySelf Organique 1.50 (11 à 16mm)  Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,MY_1,"1.50",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""MY_1""]"
73,Balansis i Organique 1.50 (11mm - 14mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,Bi11 ou Bi41,"1.50",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""Bi11 ou Bi41""]"
74,LifeStyle 3i Close/Active/Allround 1.53 (11 à 14mm) Polarisant,https://www.france-optique.com/gravures/fournisseur=130,LI_XI ou LI_XO ou LI_XU,"1.53",ORG POLA,Fournisseur : HOYA Visio ...,"[""LI_XI ou LI_XO ou LI_XU""]"
75,LifeStyle 3 Close/Active/Allround 1.53 (11 à 14mm) Polarisant,https://www.france-optique.com/gravures/fournisseur=130,L_XI ou L_XO ou L_XU,"1.53",ORG POLA,Fournisseur : HOYA Visio ...,"[""L_XI ou L_XO ou L_XU""]"
76,Balansis 1.53 (11mm - 14mm) Polarisant,https://www.france-optique.com/gravures/fournisseur=130,B1X ou B4X,"1.53",ORG POLA,Fournisseur : HOYA Visio ...,"[""B1X ou B4X""]"
77,Daynamic Organique 1.50 UV2.0 (11mm - 14mm) Blanc,https://www.france-optique.com/gravures/fournisseur=130,DP11 ou DP41,"1.50",ORG Blanc,Fournisseur : HOYA Visio ...,"[""DP11 ou DP41""]"
78,Lifestyle 3i Indoor/Outdoor/Urban Organique 1.50 (11 à 14mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,LI_1I ou LI_1O ou LI_1U,"1.50",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""LI_1I ou LI_1O ou LI_1U""]"
79,Lifestyle 3  Indoor/Outdoor/Urban Organique 1.50 UV2.0 (11 à 14mm) Blanc,https://www.france-optique.com/gravures/fournisseur=130,L_1I ou L_1O ou L_1U,"1.50",ORG Blanc,Fournisseur : HOYA Visio ...,"[""L_1I ou L_1O ou L_1U""]"
80,Balansis Organique 1.50 (11mm - 14mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,B11 ou B41,"1.50",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""B11 ou B41""]"
81,Summit CD M 1.81,https://www.france-optique.com/gravures/fournisseur=130,CD6,"1.81",MIN Blanc,Fournisseur : HOYA Visio ...,"[""CD6""]"
82,Amplitude Plus 1.67 (11mm-15m) Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,DA15 ou DA55,"1.67",ORG POLA,Fournisseur : HOYA Visio ...,"[""DA15 ou DA55""]"
83,Nulux iDentity V+ Eynoa 1.67 UV2.0 Blanc/Sensity 2/Sensity Dark/Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,Ni5,"1.67",ORG PHO POLA,Fournisseur : HOYA Visio ...,"[""Ni5""]"
84,Sync IIIi T5/T9/T13 1.50 Advanced Lights Protection Blanc,https://www.france-optique.com/gravures/fournisseur=130,SYi1L,"1.50",ORG Blanc,Fournisseur : HOYA Visio ...,"[""SYi1L""]"
85,Daynamic Organique 1.50 (11mm - 14mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,DP11 ou DP41,"1.50",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""DP11 ou DP41""]"
86,LifeStyle 3 Close/Active/Allround 1.50 (11 à 14mm) Polarisant,https://www.france-optique.com/gravures/fournisseur=130,L_1I ou L_1O ou L_1U,"1.50",ORG POLA,Fournisseur : HOYA Visio ...,"[""L_1I ou L_1O ou L_1U""]"
87,Daynamic 1.50 (11mm - 14mm) Polarisant,https://www.france-optique.com/gravures/fournisseur=130,DP11 ou DP41,"1.50",ORG POLA,Fournisseur : HOYA Visio ...,"[""DP11 ou DP41""]"
88,Summit PRO M 1.70,https://www.france-optique.com/gravures/fournisseur=130,SP4,"1.70",MIN Blanc,Fournisseur : HOYA Visio ...,"[""SP4""]"
89,Yuniku Work Close/Screen/Space (18 à 24mm) Eynoa 1.67 UV2.0 Blanc,https://www.france-optique.com/gravures/fournisseur=130,YW5,"1.67",ORG Blanc,Fournisseur : HOYA Visio ...,"[""YW5""]"
90,LifeStyle 3i Close/Active/Allround 1.50 (11 à 14mm) Polarisant,https://www.france-optique.com/gravures/fournisseur=130,LI_1I ou LI_1O ou LI_1U,"1.50",ORG POLA,Fournisseur : HOYA Visio ...,"[""LI_1I ou LI_1O ou LI_1U""]"
91,Balansis 1.50 (11mm - 14mm) Polarisant,https://www.france-optique.com/gravures/fournisseur=130,B11 ou B41,"1.50",ORG POLA,Fournisseur : HOYA Visio ...,"[""B11 ou B41""]"
92,Amplitude Plus 1.60 (11mm-15m) Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,DA13 ou DA53,"1.60",ORG POLA,Fournisseur : HOYA Visio ...,"[""DA13 ou DA53""]"
93,Sync IIIi T5/T9/T13 Organique 1.50 Blanc/Sensity 2/Sensity Dark/Polarisant,https://www.france-optique.com/gravures/fournisseur=130,SYi1,"1.50",ORG PHO POLA,Fournisseur : HOYA Visio ...,"[""SYi1""]"
94,Sync III T5/T9/T13 Eyvia 1.74 UV2.0 Blanc,https://www.france-optique.com/gravures/fournisseur=130,SY7,"1.74",ORG Blanc,Fournisseur : HOYA Visio ...,"[""SY7""]"
95,Yuniku Work Close/Screen/Space (18 à 24mm) Eyas 1.60 UV2.0 Blanc,https://www.france-optique.com/gravures/fournisseur=130,YW3,"1.60",ORG Blanc,Fournisseur : HOYA Visio ...,"[""YW3""]"
96,Summit CD ou PRO M 1.60,https://www.france-optique.com/gravures/fournisseur=130,CD3 ou SP3,"1.60",MIN Blanc/Fotolux,Fournisseur : HOYA Visio ...,"[""CD3 ou SP3""]"
97,Nulux iDentity V+ Eyas 1.60 UV2.0 Blanc/Sensity 2/Sensity Dark/Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,Ni3,"1.60",ORG PHO POLA,Fournisseur : HOYA Visio ...,"[""Ni3""]"
98,Sync III T5/T9/T13 1.67 Advanced Lights Protection Blanc,https://www.france-optique.com/gravures/fournisseur=130,SY5L,"1.67",ORG Blanc,Fournisseur : HOYA Visio ...,"[""SY5L""]"
99,Yuniku Lite Progressive Eynoa 1.67 UV2.0 (11 à 14mm) Blanc/Sensity 2/Senity Dark,https://www.france-optique.com/gravures/fournisseur=130,YL_5,"1.67",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""YL_5""]"
100,Summit PRO M 1.52,https://www.france-optique.com/gravures/fournisseur=130,SP1,"1.52",MIN Blanc/Fotolux,Fournisseur : HOYA Visio ...,"[""SP1""]"
101,Amplitude Plus 1.53 (11mm-15m) Polarisant,https://www.france-optique.com/gravures/fournisseur=130,DA1X ou DA5X,"1.53",ORG POLA,Fournisseur : HOYA Visio ...,"[""DA1X ou DA5X""]"
102,Sync III T5/T9/T13 Eynoa 1.67 UV2.0 Blanc/Sensity 2/Sensity Dark/Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,SY5,"1.67",ORG PHO POLA,Fournisseur : HOYA Visio ...,"[""SY5""]"
103,Yuniku Lite Progressive 1.67 (11 à 14mm) Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,YL_5,"1.67",ORG POLA,Fournisseur : HOYA Visio ...,"[""YL_5""]"
104,Sync III T5/T9/T13 1.60 Advanced Lights Protection Blanc,https://www.france-optique.com/gravures/fournisseur=130,SY3L,"1.60",ORG Blanc,Fournisseur : HOYA Visio ...,"[""SY3L""]"
105,Yuniku Lite Progressive Eyas 1.60 UV2.0 (11 à 14mm) Blanc/Sensity 2/Sensity Dark,https://www.france-optique.com/gravures/fournisseur=130,YL_3,"1.60",ORG Blanc / PHO,Fournisseur : HOYA Visio ...,"[""YL_3""]"
106,Amplitude Plus 1.50 (11mm-15m) Polarisant,https://www.france-optique.com/gravures/fournisseur=130,DA11 ou DA51,"1.50",ORG POLA,Fournisseur : HOYA Visio ...,"[""DA11 ou DA51""]"
107,Nulux iDentity V+ Organique 1.50 Blanc/Sensity 2/Sensity Dark/Polarisant,https://www.france-optique.com/gravures/fournisseur=130,Ni1,"1.50",ORG PHO POLA,Fournisseur : HOYA Visio ...,"[""Ni1""]"
108,Sync III T5/T9/T13 Eyas 1.60 UV2.0 Blanc/Sensity 2/Sensity Dark/Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,SY3,"1.60",ORG PHO POLA,Fournisseur : HOYA Visio ...,"[""SY3""]"
109,Yuniku Lite Progressive 1.60 (11 à 14mm) Fin Polarisant,https://www.france-optique.com/gravures/fournisseur=130,YL_3,"1.60",ORG POLA,Fournisseur : HOYA Visio ...,"[""YL_3""]"
110,Sync III T5/T9/T13 PNX 1.53 UV2.0 Blanc/Sensity 2/Polarisant,https://www.france-optique.com/gravures/fournisseur=130,SYX,"1.53",ORG PHO POLA,Fournisseur : HOYA Visio ...,"[""SYX""]"
111,Sync III T5/T9/T13 1.50 Advanced Lights Protection Blanc,https://www.france-optique.com/gravures/fournisseur=130,SY1L,"1.50",ORG Blanc,Fournisseur : HOYA Visio ...,"[""SY1L""]"
112,Sync III T5/T9/T13 Organique 1.50 Blanc/Sensity 2/Sensity Dark/Polarisant,https://www.france-optique.com/gravures/fournisseur=130,SY1,"1.50",ORG PHO POLA,Fournisseur : HOYA Visio ...,"[""SY1""]"
113,EnRoute Pro Progressive 1.67 UV2.0 Blanc,https://www.france-optique.com/gravures/fournisseur=130,RP55V,"1.67",ORG Blanc,Fournisseur : HOYA Visio ...,"[""RP55V""]"
